CHR,POS,gene_code,GENE,FUNCTION,NOTES,,,
chr7,706273, YGR1NAG9C,CLB6 - B-type cyclin involved in DNA replication during S phase; activates Cdc28p to promote initiation of DNA synthesis; functions in formation of mitotic spindles along with Clb3p and Clb4p; most abundant during late G1,,,,,
chr7,706391, YGR1NAG9C,CLB6 - B-type cyclin involved in DNA replication during S phase; activates Cdc28p to promote initiation of DNA synthesis; functions in formation of mitotic spindles along with Clb3p and Clb4p; most abundant during late G1,,,,,
chr7,706675,NAG,NAG,,,,,
chr7,712615,NAG,NAG,,,,,
chr7,712649,NAG,NAG,,,,,
chr7,713741, YGR11NAGW,CLD1 - Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58,,,,,
chr7,715716,NAG,NAG,,,,,
chr7,715757,NAG,NAG,,,,,
chr7,7267,NAG,NAG,,,,,
chr7,729393, YGR119C,NUP57 - Nucleoporin, essential subunit of the nuclear pore complex (NPC), functions as the organizing center of an NPC subcomplex containing Nsp1p, Nup49p, Nup57p, and Nic96p
chr7,729489, YGR119C,NUP57 - Nucleoporin, essential subunit of the nuclear pore complex (NPC), functions as the organizing center of an NPC subcomplex containing Nsp1p, Nup49p, Nup57p, and Nic96p
chr7,7299,NAG,NAG,,,,,
chr7,733257,NAG,NAG,,,,,
chr7,733373,NAG,NAG,,,,,
chr7,734330, YGR122W, - Probable ortholog of A. nidulans PalC, which is involved in pH regulation and binds to the ESCRT-III complex; null mutant does not properly process Rim11p and has decreased resistance to rapamycin; GFP-fusion protein is cytoplasmic,,,,
chr7,735707, YGRWdelta21, - Ty1 LTR,,,,,
chr7,742157,NAG,NAG,,,,,
chr7,747090, YGR127W, - Putative protein of unknown function; expression is regulated by Msn2p/Msn4p, indicating a possible role in stress response,,,,
chr7,751660, YGR13NAGC, - Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7),,,,,
chr7,754390,NAG,NAG,,,,,
chr7,784113,NAG,NAG,,,,,
chr7,802237,NAG,NAG,,,,,
chr7,807496, YGR16NAGW, - Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data,,,,
chr7,807497, YGR16NAGW, - Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data,,,,
chr7,807531, YGR16NAGW, - Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data,,,,
chr7,808336,NAG,NAG,,,,,
chr7,823397,NAG,NAG,,,,,
chr7,831241, YGR166W,TRS65 - Subunit of TRAPPII, a multimeric guanine nucleotide-exchange factor for Ypt1p; involved in intra-Golgi traffic and the retrograde pathway from the endosome to Golgi; role in cell wall beta-glucan biosynthesis and the stress response,,,,
chr7,833158,NAG,NAG,,,,,
chr7,856430,NAG,NAG,,,,,
chr7,878806, tW(CCA)G2, - tRNA-Trp,,,,,
chr7,897168,NAG,NAG,,,,,
chr7,977899, ARS733, - Autonomously Replicating Sequence,,,,,
chr7,987084,NAG,NAG,,,,,
chr7,987134,NAG,NAG,,,,,
chr7,987273,NAG,NAG,,,,,
chr7,987430,NAG,NAG,,,,,
chr7,988071, YGR249W,MGA1 - Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants,,,,,
chr7,988333, YGR249W,MGA1 - Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants,,,,,
chr7,994491,NAG,NAG,,,,,
chr7,994670,NAG,NAG,,,,,
chr8,100505,NAG,NAG,,,,,
chr8,120062,NAG,NAG,,,,,
chr8,123942,NAG,NAG,,,,,
chr8,124000,NAG,NAG,,,,,
chr8,124029,NAG,NAG,,,,,
chr8,130198, YHRNAG12W,VPS29 - Endosomal protein that is a subunit of the membrane-associated retromer complex essential for endosome-to-Golgi retrograde transport; forms a subcomplex with Vps35p and Vps26p that selects cargo proteins for endosome-to-Golgi retrieval,,,,,
chr8,135417, YHRNAG15W,MIP6 - Putative RNA-binding protein, interacts with Mex67p, which is a component of the nuclear pore involved in nuclear mRNA export,,,
chr8,141525,NAG,NAG,,,,,
chr8,141659,NAG,NAG,,,,,
chr8,142155, YHRNAG19C,DED81 - Cytosolic asparaginyl-tRNA synthetase, required for protein synthesis, catalyzes the specific attachment of asparagine to its cognate tRNA,,,
chr8,151118,NAG,NAG,,,,,
chr8,158566, YHRNAG24C,MAS2 - Larger subunit of the mitochondrial processing protease (MPP), essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins,,,,
chr8,159238,NAG,NAG,,,,,
chr8,159599, YHRNAG25W,THR1 - Homoserine kinase, conserved protein required for threonine biosynthesis; expression is regulated by the GCN4-mediated general amino acid control pathway,,,,
chr8,173136,NAG,NAG,,,,,
chr8,1810, YHLNAG5NAGC, - Putative protein of unknown function, potential Cdc28p substrate,,,,
chr8,219699, YHRNAG58C,MED6 - Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation,,,,,
chr8,229199,NAG,NAG,,,,,
chr8,2292, YHLNAG5NAGC, - Putative protein of unknown function, potential Cdc28p substrate,,,,
chr8,237735,NAG,NAG,,,,,
chr8,238967, YHRNAG71C-A, - Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF ERG7/YHR72W,,,,
chr8,257896, YHRNAG78W, - High osmolarity-regulated gene of unknown function,,,,,
chr8,276435,NAG,NAG,,,,,
chr8,282569,NAG,NAG,,,,,
chr8,37057, YHLNAG32C,GUT1 - Glycerol kinase, converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p,,,,
chr8,38190, YHLNAG32C,GUT1 - Glycerol kinase, converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p,,,,
chr8,38627,NAG,NAG,,,,,
chr8,387090,NAG,NAG,,,,,
chr8,39562,NAG,NAG,,,,,
chr8,465802,NAG,NAG,,,,,
chr8,475931,NAG,NAG,,,,,
chr8,48099,NAG,NAG,,,,,
chr8,526831, YHR211W,FLO5 - Lectin-like cell wall protein (flocculin) involved in flocculation, binds to mannose chains on the surface of other cells, confers floc-forming ability that is chymotrypsin resistant but heat labile; similar to Flo1p,,,
chr8,529358,NAG,NAG,,,,,
chr8,529383,NAG,NAG,,,,,
chr8,529384,NAG,NAG,,,,,
chr8,530860,NAG,NAG,,,,,
chr8,530943,NAG,NAG,,,,,
chr8,531177,NAG,NAG,,,,,
chr8,531272,NAG,NAG,,,,,
chr8,531324,NAG,NAG,,,,,
chr8,531327,NAG,NAG,,,,,
chr8,553739,NAG,NAG,,,,,
chr8,553887,NAG,NAG,,,,,
chr8,553912,NAG,NAG,,,,,
chr8,553928,NAG,NAG,,,,,
chr8,553982,NAG,NAG,,,,,
chr8,554031,NAG,NAG,,,,,
chr8,554038,NAG,NAG,,,,,
chr8,554135,NAG,NAG,,,,,
chr8,554150,NAG,NAG,,,,,
chr8,554157,NAG,NAG,,,,,
chr8,554162,NAG,NAG,,,,,
chr8,554170,NAG,NAG,,,,,
chr8,554171,NAG,NAG,,,,,
chr8,554362,NAG,NAG,,,,,
chr8,554632, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,554984, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555208, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555254, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555325, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555337, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555586, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555748, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555751, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555754, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555829, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555835, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555840, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555849, YHR216W,IMD2 - Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio,,
chr8,555970,NAG,NAG,,,,,
chr8,555991,NAG,NAG,,,,,
chr8,555993,NAG,NAG,,,,,
chr8,556005, ARS824, - Autonomously Replicating Sequence,,,,,
chr8,556076, ARS824, - Autonomously Replicating Sequence,,,,,
chr8,556148, ARS824, - Autonomously Replicating Sequence,,,,,
chr8,556149, ARS824, - Autonomously Replicating Sequence,,,,,
chr8,556221, ARS824, - Autonomously Replicating Sequence,,,,,
chr8,562503, TELNAG8R, - Telomeric region on the right arm of Chromosome VIII, composed of an X element core sequence, X element combinatorial repeats, an internal stretch of telomeric repeats, a short Y' element, and a terminal stretch of telomeric repeats
chr8,63926, YHLNAG22C,SPO11 - Meiosis-specific protein that initiates meiotic recombination by catalyzing the formation of double-strand breaks in DNA via a transesterification reaction; required for homologous chromosome pairing and synaptonemal complex formation,,,,,
chr8,6773, YHLNAG48W,COS8 - Nuclear membrane protein, member of the DUP38 subfamily of conserved, often subtelomerically-encoded proteins; regulation suggests a potential role in the unfolded protein response,,,
chr8,6913, YHLNAG48W,COS8 - Nuclear membrane protein, member of the DUP38 subfamily of conserved, often subtelomerically-encoded proteins; regulation suggests a potential role in the unfolded protein response,,,
chr8,7057, YHLNAG48W,COS8 - Nuclear membrane protein, member of the DUP38 subfamily of conserved, often subtelomerically-encoded proteins; regulation suggests a potential role in the unfolded protein response,,,
chr8,7061, YHLNAG48W,COS8 - Nuclear membrane protein, member of the DUP38 subfamily of conserved, often subtelomerically-encoded proteins; regulation suggests a potential role in the unfolded protein response,,,
chr8,7062, YHLNAG48W,COS8 - Nuclear membrane protein, member of the DUP38 subfamily of conserved, often subtelomerically-encoded proteins; regulation suggests a potential role in the unfolded protein response,,,
chr8,7085, YHLNAG48W,COS8 - Nuclear membrane protein, member of the DUP38 subfamily of conserved, often subtelomerically-encoded proteins; regulation suggests a potential role in the unfolded protein response,,,
chr8,71906,NAG,NAG,,,,,
chr8,72925, YHLNAG16C,DUR3 - Plasma membrane transporter for both urea and polyamines, expression is highly sensitive to nitrogen catabolite repression and induced by allophanate, the last intermediate of the allantoin degradative pathway,,,
chr8,75976,NAG,NAG,,,,,
chr8,92580,NAG,NAG,,,,,
chr8,93486, YHLNAGNAG8C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,
chr8,93585, YHLNAGNAG8C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,
chr8,93624, YHLNAGNAG8C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,
chr8,94298, YHLNAGNAG8C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,
chr8,94316, YHLNAGNAG8C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,
chr8,94499, YHLNAGNAG8C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,
chr8,94513,NAG,NAG,,,,,
chr9,169788,NAG,NAG,,,,,
chr9,177466, YIL1NAGNAGW, - Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the dubious ORF YIL1C-A,,,,
chr9,195445,NAG,NAG,,,,,
chr9,209091, YILWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,
chr9,209166, YILWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,
chr9,249625,NAG,NAG,,,,,
chr9,254003,NAG,NAG,,,,,
chr9,257464,NAG,NAG,,,,,
chr9,259323, YILNAG5NAGW,PCL7 - Pho85p cyclin of the Pho8p subfamily, forms a functional kinase complex with Pho85p which phosphorylates Mmr1p and is regulated by Pho81p; involved in glycogen metabolism, expression is cell-cycle regulated,,,
chr9,267870,NAG,NAG,,,,,
chr9,290193,NAG,NAG,,,,,
chr9,389257,NAG,NAG,,,,,
chr9,432305,NAG,NAG,,,,,
chr9,432306,NAG,NAG,,,,,
chr9,432311,NAG,NAG,,,,,
chr9,432319,NAG,NAG,,,,,
chr9,432325,NAG,NAG,,,,,
chr9,432333,NAG,NAG,,,,,
chr9,432334,NAG,NAG,,,,,
chr9,432335,NAG,NAG,,,,,
chr9,432376,NAG,NAG,,,,,
chr9,432379,NAG,NAG,,,,,
chr9,438565,NAG,NAG,,,,,
chr9,438571,NAG,NAG,,,,,
chr9,439467, TELNAG9R-XC, - Telomeric X element Core sequence on the right arm of Chromosome IX, contains an ARS consensus sequence and an Abf1p binding site consensus sequence,,,,
chr9,439574, TELNAG9R, - Telomeric region on the right arm of Chromosome IX, composed of an X element core sequence, X element combinatorial repeats, and a short terminal stretch of telomeric repeats,,
chr9,57277,NAG,NAG,,,,,
chrmt,10406,NAG,NAG,,,,,
chrmt,20345, QNAGNAG65,AI4 - Endonuclease I-SceII, encoded by a mobile group I intron within the mitochondrial COX1 gene; intron is normally spliced by the BI4p maturase but AI4p can mutate to acquire the same maturase activity,,,,
chrmt,29015, QNAGNAG85,ATP6 - Mitochondrially encoded subunit a of the F sector of mitochondrial F1F ATP synthase; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase,,,,,
chrmt,29200, QNAGNAG85,ATP6 - Mitochondrially encoded subunit a of the F sector of mitochondrial F1F ATP synthase; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase,,,,,
chrmt,29203, QNAGNAG85,ATP6 - Mitochondrially encoded subunit a of the F sector of mitochondrial F1F ATP synthase; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase,,,,,
chrmt,29205, QNAGNAG85,ATP6 - Mitochondrially encoded subunit a of the F sector of mitochondrial F1F ATP synthase; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase,,,,,
chrmt,29209, QNAGNAG85,ATP6 - Mitochondrially encoded subunit a of the F sector of mitochondrial F1F ATP synthase; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase,,,,,
chrmt,29214, QNAGNAG85,ATP6 - Mitochondrially encoded subunit a of the F sector of mitochondrial F1F ATP synthase; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase,,,,,
chrmt,29216, QNAGNAG85,ATP6 - Mitochondrially encoded subunit a of the F sector of mitochondrial F1F ATP synthase; translation is specifically activated by Atp22p; ATP6 and ATP8 mRNAs are not translated in the absence of the F1 sector of ATPase,,,,,
chrmt,29954,NAG,NAG,,,,,
chrmt,30391,NAG,NAG,,,,,
chrmt,30985, QNAGNAG92, - Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data,,,,
chrmt,31446,NAG,NAG,,,,,
chrmt,31529,NAG,NAG,,,,,
chrmt,32376,NAG,NAG,,,,,
chrmt,32380,NAG,NAG,,,,,
chrmt,32387,NAG,NAG,,,,,
chrmt,32389,NAG,NAG,,,,,
chrmt,32403,NAG,NAG,,,,,
chrmt,32408,NAG,NAG,,,,,
chrmt,32418,NAG,NAG,,,,,
chrmt,32432,NAG,NAG,,,,,
chrmt,33220,NAG,NAG,,,,,
chrmt,33378,NAG,NAG,,,,,
chrmt,33388,NAG,NAG,,,,,
chrmt,33418,NAG,NAG,,,,,
chrmt,33467,NAG,NAG,,,,,
chrmt,33473,NAG,NAG,,,,,
chrmt,33606,NAG,NAG,,,,,
chrmt,33618,NAG,NAG,,,,,
chrmt,33648,NAG,NAG,,,,,
chrmt,33779,NAG,NAG,,,,,
chrmt,33793,NAG,NAG,,,,,
chrmt,34097,NAG,NAG,,,,,
chrmt,34331,NAG,NAG,,,,,
chrmt,34332,NAG,NAG,,,,,
chrmt,34407,NAG,NAG,,,,,
chrmt,34477,NAG,NAG,,,,,
chrmt,34646,NAG,NAG,,,,,
chrmt,34945,NAG,NAG,,,,,
chrmt,35064,NAG,NAG,,,,,
chrmt,35794,NAG,NAG,,,,,
chrmt,35821,NAG,NAG,,,,,
chrmt,36012,NAG,NAG,,,,,
chrmt,36297,NAG,NAG,,,,,
chrmt,3795,NAG,NAG,,,,,
chrmt,47714,NAG,NAG,,,,,
chrmt,47716,NAG,NAG,,,,,
chrmt,47733,NAG,NAG,,,,,
chrmt,48368,NAG,NAG,,,,,
chrmt,50980,NAG,NAG,,,,,
chrmt,51575,NAG,NAG,,,,,
chrmt,51859,NAG,NAG,,,,,
chrmt,51983,NAG,NAG,,,,,
chrmt,52229,NAG,NAG,,,,,
chrmt,54550,NAG,NAG,,,,,
chrmt,54569,NAG,NAG,,,,,
chrmt,55745,NAG,NAG,,,,,
chrmt,56064,NAG,NAG,,,,,
chrmt,56071,NAG,NAG,,,,,
chrmt,56079,NAG,NAG,,,,,
chrmt,56097,NAG,NAG,,,,,
chrmt,56123,NAG,NAG,,,,,
chrmt,56171,NAG,NAG,,,,,
chrmt,56188,NAG,NAG,,,,,
chrmt,56430,NAG,NAG,,,,,
chrmt,56533,NAG,NAG,,,,,
chrmt,56961,NAG,NAG,,,,,
chrmt,57004,NAG,NAG,,,,,
chrmt,57037,NAG,NAG,,,,,
chrmt,57073,NAG,NAG,,,,,
chrmt,57079,NAG,NAG,,,,,
chrmt,57160,NAG,NAG,,,,,
chrmt,57174,NAG,NAG,,,,,
chrmt,57202,NAG,NAG,,,,,
chrmt,57203,NAG,NAG,,,,,
chrmt,57258,NAG,NAG,,,,,
chrmt,57279,NAG,NAG,,,,,
chrmt,57304,NAG,NAG,,,,,
chrmt,58185, 21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,
chrmt,59078, 21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,
chrmt,59465, 21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,
chrmt,59504, 21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,
chrmt,59506, 21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,
chrmt,60347, 21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,
chrmt,60518, 21S_rRNA,21S_RRNA - Mitochondrial 21S rRNA; intron encodes the I-SceI DNA endonuclease,,,,,
chrmt,64351,NAG,NAG,,,,,
chrmt,6472,NAG,NAG,,,,,
chrmt,66338,NAG,NAG,,,,,
chrmt,73136,NAG,NAG,,,,,
chrmt,81471,NAG,NAG,,,,,
chrmt,84497,NAG,NAG,,,,,
chrmt,85259,NAG,NAG,,,,,
chrmt,9334,NAG,NAG,,,,,
chrmt,9513,NAG,NAG,,,,,
