CHR,POS,gene_code,GENE,FUNCTION,NOTES,,,,,,,,
chr7,478,TEL07L, - Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence, X element combinatorial repeats, and a short terminal stretch of telomeric repeats,,,,,,,,
chr7,479933,YGL008C,PMA1 - Plasma membrane H+-ATPase,pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; P2-type ATPase; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+],,,,,,,,,
chr7,480320,YGL008C,PMA1 - Plasma membrane H+-ATPase,pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; P2-type ATPase; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+],,,,,,,,,
chr7,480586,YGL008C,PMA1 - Plasma membrane H+-ATPase,pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; P2-type ATPase; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+],,,,,,,,,
chr7,481133,YGL008C,PMA1 - Plasma membrane H+-ATPase,pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; P2-type ATPase; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+],,,,,,,,,
chr7,482054,YGL008C,PMA1 - Plasma membrane H+-ATPase,pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; P2-type ATPase; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+],,,,,,,,,
chr7,482195,YGL008C,PMA1 - Plasma membrane H+-ATPase,pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; P2-type ATPase; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+],,,,,,,,,
chr7,482217,YGL008C,PMA1 - Plasma membrane H+-ATPase,pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; P2-type ATPase; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+],,,,,,,,,
chr7,482300,YGL008C,PMA1 - Plasma membrane H+-ATPase,pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; P2-type ATPase; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+],,,,,,,,,
chr7,499,TEL07L, - Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence, X element combinatorial repeats, and a short terminal stretch of telomeric repeats,,,,,,,,
chr7,520,TEL07L, - Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence, X element combinatorial repeats, and a short terminal stretch of telomeric repeats,,,,,,,,
chr7,530016,YGR023W,MTL1 - Putative plasma membrane sensor,involved in cell integrity signaling and stress response during glucose starvation and oxidative stress; has structural and functional similarity to Mid2p,,,,,,,,,
chr7,541918,tE(UUC)G3,- tRNA-Glu; thiolation of uridine at wobble position (34) requires Ncs6p; target of K. lactis zymocin,,,,,,,,,,
chr7,550683,YGR032W,GSC2 - Catalytic subunit of 1,3-beta-glucan synthase,involved in formation of the inner layer of the spore wall; activity positively regulated by Rho1p and negatively by Smk1p; has similarity to an alternate catalytic subunit,Fks1p (Gsc1p),,,,,,,
chr7,559830,YGR037C,ACB1 - Acyl-CoA-binding protein,transports newly synthesized acyl-CoA esters from fatty acid synthetase (Fas1p-Fas2p) to acyl-CoA-consuming processes; subject to starvation-induced,Grh1p-mediated unconventional secretion,,,,,,,,
chr7,572780,YGRCTy2-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles,flanked by two direct repeats; mutated in S288C,,,,,,,,
chr7,591142,NAG,NAG,,,,,,,,,,
chr7,602841,YGR056W,RSC1 - Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; contains two essential bromodomains, a bromo-adjacent homology (BAH) domain, and an AT hook,,,,,,,,
chr7,613265,YGR061C,ADE6 - Formylglycinamidine-ribonucleotide (FGAM)-synthetase, catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway,,,,,,,,,
chr7,627215,YGR069W, - Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data,,,,,,,,,
chr7,627216,YGR069W, - Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data,,,,,,,,,
chr7,644958,YGR083C,GCD2 - Delta subunit of the translation initiation factor eIF2B,the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression,,,,,,,,,
chr7,6461,YGL261C,PAU11 - Putative protein of unknown function and member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2,,,,,,,,,,
chr7,649059,NAG,NAG,,,,,,,,,,
chr7,650788,NAG,NAG,,,,,,,,,,
chr7,6509,YGL261C,PAU11 - Putative protein of unknown function and member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2,,,,,,,,,,
chr7,6521,YGL261C,PAU11 - Putative protein of unknown function and member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2,,,,,,,,,,
chr7,653440,NAG,NAG,,,,,,,,,,
chr7,65388,YGL229C,SAP4 - Protein required for function of the Sit4p protein phosphatase,member of a family of similar proteins that form complexes with Sit4p,including Sap155p,Sap185p,and Sap190p,,,,,,
chr7,675732,YGR095C,RRP46 - Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp46p (EXOSC5),,,,,,,,,,
chr7,6760,NAG,NAG,,,,,,,,,,
chr7,6763,NAG,NAG,,,,,,,,,,
chr7,6767,NAG,NAG,,,,,,,,,,
chr7,678089,NAG,NAG,,,,,,,,,,
chr7,678097,NAG,NAG,,,,,,,,,,
chr7,6931,YGL260W,- Putative protein of unknown function; transcription is significantly increased in a NAP1 deletion background; deletion mutant has increased accumulation of nickel and selenium,,,,,,,,,,
chr7,6977,YGL260W,- Putative protein of unknown function; transcription is significantly increased in a NAP1 deletion background; deletion mutant has increased accumulation of nickel and selenium,,,,,,,,,,
chr7,6986,YGL260W,- Putative protein of unknown function; transcription is significantly increased in a NAP1 deletion background; deletion mutant has increased accumulation of nickel and selenium,,,,,,,,,,
chr7,6995,YGL260W,- Putative protein of unknown function; transcription is significantly increased in a NAP1 deletion background; deletion mutant has increased accumulation of nickel and selenium,,,,,,,,,,
chr7,6996,YGL260W,- Putative protein of unknown function; transcription is significantly increased in a NAP1 deletion background; deletion mutant has increased accumulation of nickel and selenium,,,,,,,,,,
chr7,701186,YGRWdelta19,- Ty1 LTR,,,,,,,,,,
chr7,701187,YGRWdelta19,- Ty1 LTR,,,,,,,,,,
chr7,701191,YGRWdelta19,- Ty1 LTR,,,,,,,,,,
chr7,701195,YGRWdelta19,- Ty1 LTR,,,,,,,,,,
chr7,701199,YGRWdelta19,- Ty1 LTR,,,,,,,,,,
chr7,701200,YGRWdelta19,- Ty1 LTR,,,,,,,,,,
chr7,701204,YGRWdelta19,- Ty1 LTR,,,,,,,,,,
chr7,701206,YGRWdelta19,- Ty1 LTR,,,,,,,,,,
chr7,707182,NAG,NAG,,,,,,,,,,
chr7,707194,NAG,NAG,,,,,,,,,,
chr7,707196,YGRWsigma4,- Ty3 LTR,,,,,,,,,,
chr7,707633,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,710036,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,710949,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,710988,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,711063,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,712317,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,712321,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,712338,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,712543,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,712545,YGRWTy3-1, - Long Terminal Repeat (LTR) retrotransposon of the Gypsy (Metaviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,718824,NAG,NAG,,,,,,,,,,
chr7,733130,NAG,NAG,,,,,,,,,,
chr7,735705,YGRWdelta21,- Ty1 LTR,,,,,,,,,,
chr7,735812,YGRWdelta21,- Ty1 LTR,,,,,,,,,,
chr7,735813,YGRWdelta21,- Ty1 LTR,,,,,,,,,,
chr7,735814,YGRWdelta21,- Ty1 LTR,,,,,,,,,,
chr7,735817,YGRWdelta21,- Ty1 LTR,,,,,,,,,,
chr7,735936,NAG,NAG,,,,,,,,,,
chr7,735958,NAG,NAG,,,,,,,,,,
chr7,735962,NAG,NAG,,,,,,,,,,
chr7,735972,NAG,NAG,,,,,,,,,,
chr7,735976,NAG,NAG,,,,,,,,,,
chr7,735985,YGRWsigma6,- Ty3 LTR,,,,,,,,,,
chr7,735991,YGRWsigma6,- Ty3 LTR,,,,,,,,,,
chr7,736084,YGRWsigma6,- Ty3 LTR,,,,,,,,,,
chr7,736237,YGRWsigma6,- Ty3 LTR,,,,,,,,,,
chr7,745887,YGR126W, - Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS,,,,,,,,,,
chr7,748798,YGR128C,UTP8 - Nucleolar protein required for export of tRNAs from the nucleus; also copurifies with the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,,,,,,,,,,
chr7,749,TEL07L, - Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence, X element combinatorial repeats, and a short terminal stretch of telomeric repeats,,,,,,,,
chr7,749839,YGR128C,UTP8 - Nucleolar protein required for export of tRNAs from the nucleus; also copurifies with the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA,,,,,,,,,,
chr7,750554,YGR129W,SYF2 - Member of the NineTeen Complex (NTC) that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2,U5,and U6 snRNAs; isy1 syf2 cells have defective spindles activiating cell cycle arrest,,,,,,,,
chr7,752,TEL07L, - Telomeric region on the left arm of Chromosome VII; composed of an X element core sequence, X element combinatorial repeats, and a short terminal stretch of telomeric repeats,,,,,,,,
chr7,752033,YGR130C,- Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7),,,,,,,,,,
chr7,752066,YGR130C,- Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7),,,,,,,,,,
chr7,752345,YGR130C,- Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7),,,,,,,,,,
chr7,775395,YGR143W,SKN1 - Protein involved in sphingolipid biosynthesis; type II membrane protein with similarity to Kre6p,,,,,,,,,,
chr7,80104,YGL223C,COG1 - Essential component of the conserved oligomeric Golgi complex (Cog1p through Cog8p), a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments,,,,,,,,,
chr7,805050,NAG,NAG,,,,,,,,,,
chr7,806709,YGR159C,NSR1 - Nucleolar protein that binds nuclear localization sequences, required for pre-rRNA processing and ribosome biogenesis,,,,,,,,,
chr7,807474,YGR160W, - Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data,,,,,,,,,
chr7,807501,YGR160W, - Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data,,,,,,,,,
chr7,807513,YGR160W, - Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data,,,,,,,,,
chr7,811445,NAG,NAG,,,,,,,,,,
chr7,811448,YGRWdelta27,- Ty2 LTR,,,,,,,,,,
chr7,811451,YGRWdelta27,- Ty2 LTR,,,,,,,,,,
chr7,811452,YGRWdelta27,- Ty2 LTR,,,,,,,,,,
chr7,811454,YGRWdelta27,- Ty2 LTR,,,,,,,,,,
chr7,811456,YGRWdelta27,- Ty2 LTR,,,,,,,,,,
chr7,811459,YGRWdelta27,- Ty2 LTR,,,,,,,,,,
chr7,8171,NAG,NAG,,,,,,,,,,
chr7,8172,NAG,NAG,,,,,,,,,,
chr7,817274,YGRWTy2-2, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr7,817526,YGRCdelta29,- Ty1 LTR,,,,,,,,,,
chr7,817564,YGRCdelta29,- Ty1 LTR,,,,,,,,,,
chr7,817643,YGRCdelta29,- Ty1 LTR,,,,,,,,,,
chr7,817654,YGRCdelta29,- Ty1 LTR,,,,,,,,,,
chr7,817659,YGRCdelta29,- Ty1 LTR,,,,,,,,,,
chr7,817677,YGRCdelta29,- Ty1 LTR,,,,,,,,,,
chr7,819706,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,819894,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,819901,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,819910,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,819912,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,819984,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,820015,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,820189,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,820261,YGR161C-D, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr7,823734,NAG,NAG,,,,,,,,,,
chr7,846888,NAG,NAG,,,,,,,,,,
chr7,848366,YGR175C,ERG1 - Squalene epoxidase,catalyzes the epoxidation of squalene to 2,3-oxidosqualene; plays an essential role in the ergosterol-biosynthesis pathway and is the specific target of the antifungal drug terbinafine,,,,,,,,
chr7,8579,YGL259W,YPS5 - Protein with similarity to GPI-anchored aspartic proteases such as Yap1p and Yap3p,,,,,,,,,,
chr7,8584,YGL259W,YPS5 - Protein with similarity to GPI-anchored aspartic proteases such as Yap1p and Yap3p,,,,,,,,,,
chr7,8585,YGL259W,YPS5 - Protein with similarity to GPI-anchored aspartic proteases such as Yap1p and Yap3p,,,,,,,,,,
chr7,8596,YGL259W,YPS5 - Protein with similarity to GPI-anchored aspartic proteases such as Yap1p and Yap3p,,,,,,,,,,
chr7,8608,YGL259W,YPS5 - Protein with similarity to GPI-anchored aspartic proteases such as Yap1p and Yap3p,,,,,,,,,,
chr7,8613,YGL259W,YPS5 - Protein with similarity to GPI-anchored aspartic proteases such as Yap1p and Yap3p,,,,,,,,,,
chr7,8617,YGL259W,YPS5 - Protein with similarity to GPI-anchored aspartic proteases such as Yap1p and Yap3p,,,,,,,,,,
chr7,869872,YGR186W,TFG1 - TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74,,,,,,,,,,
chr7,885051,YGR193C,PDX1 - Dihydrolipoamide dehydrogenase (E3)-binding protein (E3BP) of the mitochondrial pyruvate dehydrogenase (PDH) complex,plays a structural role in the complex by binding and positioning E3 to the dihydrolipoamide acetyltransferase (E2) core,,,,,,,,,
chr7,897168,NAG,NAG,,,,,,,,,,
chr7,920117,NAG,NAG,,,,,,,,,,
chr7,937007,NAG,NAG,,,,,,,,,,
chr7,951339,NAG,NAG,,,,,,,,,,
chr7,957826,YGR233C,PHO81 - Cyclin-dependent kinase (CDK) inhibitor,regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p,,,,,,,,,
chr7,982313,NAG,NAG,,,,,,,,,,
chr7,994378,NAG,NAG,,,,,,,,,,
chr8,119673,NAG,NAG,,,,,,,,,,
chr8,133124,NAG,NAG,,,,,,,,,,
chr8,158818,YHR024C,MAS2 - Larger subunit of the mitochondrial processing protease (MPP), essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins,,,,,,,,,
chr8,167669,YHR028W-A, - Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data,,,,,,,,,
chr8,21,TEL08L-TR, - Terminal stretch of telomeric repeats on the left arm of Chromosome VIII,,,,,,,,,,
chr8,211267,YHR052W,CIC1 - Essential protein that interacts with proteasome components and has a potential role in proteasome substrate specificity; also copurifies with 66S pre-ribosomal particles,,,,,,,,,,
chr8,214908,RUF5-2,RUF5-2 - RNA of Unknown Function,,,,,,,,,,
chr8,226595,YHR064C,SSZ1 - Hsp70 protein that interacts with Zuo1p (a DnaJ homolog) to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5; binds ATP,,,,,,,,,,
chr8,2292,YHL050C, - Putative protein of unknown function,potential Cdc28p substrate,,,,,,,,,
chr8,229220,NAG,NAG,,,,,,,,,,
chr8,237545,YHR071W,PCL5 - Cyclin,interacts with and phosphorylated by Pho85p cyclin-dependent kinase (Cdk),induced by Gcn4p at level of transcription,specifically required for Gcn4p degradation, may be sensor of cellular protein biosynthetic capacity,,,,,,
chr8,240532,YHR072W,ERG7 - Lanosterol synthase,an essential enzyme that catalyzes the cyclization of squalene 2,3-epoxide, a step in ergosterol biosynthesis,,,,,,,
chr8,268511,YHR082C,KSP1 - Ser/thr protein kinase; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p,Fus3p,and Sks1p; overproduction causes allele-specific suppression of prp20-10,,,,,,,,
chr8,271417,YHR082C,KSP1 - Ser/thr protein kinase; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p,Fus3p,and Sks1p; overproduction causes allele-specific suppression of prp20-10,,,,,,,,
chr8,278622,YHR086W,NAM8 - RNA binding protein,component of the U1 snRNP protein; mutants are defective in meiotic recombination and in formation of viable spores,involved in the formation of DSBs through meiosis-specific splicing of MER2 pre-mRNA,,,,,,,,
chr8,369079,YHR132C,ECM14 - Putative metalloprotease with similarity to the zinc carboxypeptidase family, required for normal cell wall assembly,,,,,,,,,
chr8,373427,YHR135C,YCK1 - Palmitoylated plasma membrane-bound casein kinase I isoform; shares redundant functions with Yck2p in morphogenesis, proper septin assembly,endocytic trafficking; provides an essential function overlapping with that of Yck2p,,,,,,,,
chr8,378250,YHR139C,SPS100 - Protein required for spore wall maturation; expressed during sporulation; may be a component of the spore wall; expression also induced in cells treated with the mycotoxin patulin,,,,,,,,,,
chr8,380459,NAG,NAG,,,,,,,,,,
chr8,407313,YHR155W,YSP1 - Mitochondrial protein with a potential role in promoting mitochondrial fragmentation during programmed cell death in response to high levels of alpha-factor mating pheromone or the drug amiodarone,,,,,,,,,,
chr8,407513,YHR155W,YSP1 - Mitochondrial protein with a potential role in promoting mitochondrial fragmentation during programmed cell death in response to high levels of alpha-factor mating pheromone or the drug amiodarone,,,,,,,,,,
chr8,432396,YHR165C,PRP8 - Component of the U4/U6-U5 snRNP complex,involved in the second catalytic step of splicing; mutations of human Prp8 cause retinitis pigmentosa,,,,,,,,,
chr8,436626,YHR165C,PRP8 - Component of the U4/U6-U5 snRNP complex,involved in the second catalytic step of splicing; mutations of human Prp8 cause retinitis pigmentosa,,,,,,,,,
chr8,4473,YHL049C, - Putative protein of unknown function,,,,,,,,,,
chr8,47582,YHL029C,OCA5 - Cytoplasmic protein required for replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts,,,,,,,,,
chr8,484871,YHR190W,ERG9 - Farnesyl-diphosphate farnesyl transferase (squalene synthase), joins two farnesyl pyrophosphate moieties to form squalene in the sterol biosynthesis pathway,,,,,,,,,
chr8,516494,NAG,NAG,,,,,,,,,,
chr8,516496,NAG,NAG,,,,,,,,,,
chr8,519048,NAG,NAG,,,,,,,,,,
chr8,531971,NAG,NAG,,,,,,,,,,
chr8,532120,NAG,NAG,,,,,,,,,,
chr8,532148,NAG,NAG,,,,,,,,,,
chr8,532257,NAG,NAG,,,,,,,,,,
chr8,532264,NAG,NAG,,,,,,,,,,
chr8,532276,NAG,NAG,,,,,,,,,,
chr8,532288,NAG,NAG,,,,,,,,,,
chr8,532373,NAG,NAG,,,,,,,,,,
chr8,532397,NAG,NAG,,,,,,,,,,
chr8,534834,NAG,NAG,,,,,,,,,,
chr8,534903,NAG,NAG,,,,,,,,,,
chr8,534951,NAG,NAG,,,,,,,,,,
chr8,534965,NAG,NAG,,,,,,,,,,
chr8,534996,NAG,NAG,,,,,,,,,,
chr8,541917,YHR214W, - Putative protein of unknown function; predicted to be a glycosylphosphatidylinositol-modified (GPI) protein,,,,,,,,,,
chr8,543677,YHRCdelta15,- Ty1 LTR,,,,,,,,,,
chr8,54794,NAG,NAG,,,,,,,,,,
chr8,552022,NAG,NAG,,,,,,,,,,
chr8,552033,NAG,NAG,,,,,,,,,,
chr8,552055,NAG,NAG,,,,,,,,,,
chr8,552063,NAG,NAG,,,,,,,,,,
chr8,552104,YHR215W,PHO12 - One of three repressible acid phosphatases,a glycoprotein that is transported to the cell surface by the secretory pathway; nearly identical to Pho11p; upregulated by phosphate starvation,,,,,,,,,
chr8,552808,YHR215W,PHO12 - One of three repressible acid phosphatases,a glycoprotein that is transported to the cell surface by the secretory pathway; nearly identical to Pho11p; upregulated by phosphate starvation,,,,,,,,,
chr8,560513,TEL08R, - Telomeric region on the right arm of Chromosome VIII, composed of an X element core sequence, X element combinatorial repeats, an internal stretch of telomeric repeats, a short Y' element, and a terminal stretch of telomeric repeats,,,,,
chr8,561073,TEL08R, - Telomeric region on the right arm of Chromosome VIII, composed of an X element core sequence, X element combinatorial repeats, an internal stretch of telomeric repeats, a short Y' element, and a terminal stretch of telomeric repeats,,,,,
chr8,562354,TEL08R, - Telomeric region on the right arm of Chromosome VIII, composed of an X element core sequence, X element combinatorial repeats, an internal stretch of telomeric repeats, a short Y' element, and a terminal stretch of telomeric repeats,,,,,
chr8,562503,TEL08R, - Telomeric region on the right arm of Chromosome VIII, composed of an X element core sequence, X element combinatorial repeats, an internal stretch of telomeric repeats, a short Y' element, and a terminal stretch of telomeric repeats,,,,,
chr8,66824,YHL020C,OPI1 - Transcriptional regulator of a variety of genes; phosphorylation by protein kinase A stimulates Opi1p function in negative regulation of phospholipid biosynthetic genes; involved in telomere maintenance,,,,,,,,,,
chr8,814,YHL050W-A, - Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching,,,,,,,
chr8,81881,NAG,NAG,,,,,,,,,,
chr8,85374,NAG,NAG,,,,,,,,,,
chr8,85388,YHLCsigma1,- Ty3 LTR,,,,,,,,,,
chr8,85390,YHLCsigma1,- Ty3 LTR,,,,,,,,,,
chr8,92142,NAG,NAG,,,,,,,,,,
chr8,93370,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93375,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93382,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93391,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93392,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93395,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93398,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
chr8,93401,YHL008C, - Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole,,,,,,,,,
