CODE	GENE	ID	FUNCTION	PROCESS	COMPONENT
YEAST|SGD=S000004923|UniProtKB=Q04952	FKS3	1,3-beta-glucan synthase component FKS3;FKS3;PTN000787442;orthologs	1,3-beta-D-glucan synthase activity(GO:0003843);glycosyltransferase activity(GO:0016757)	(1->3)-beta-D-glucan biosynthetic process(GO:0006075);sporulation resulting in formation of a cellular spore(GO:0030435);ascospore wall assembly(GO:0030476);fungal-type cell wall polysaccharide biosynthetic process(GO:0051278);cell wall organization(GO:0071555)	1,3-beta-D-glucan synthase complex(GO:0000148);mitochondrion(GO:0005739);endoplasmic reticulum(GO:0005783);plasma membrane(GO:0005886);membrane(GO:0016020)
YEAST|SGD=S000003549|UniProtKB=P47075	VTC4	Vacuolar transporter chaperone complex subunit 4;VTC4;PTN000082039;orthologs	inositol hexakisphosphate binding(GO:0000822);calmodulin binding(GO:0005516);polyphosphate kinase activity(GO:0008976);transferase activity(GO:0016740)	polyphosphate metabolic process(GO:0006797);polyphosphate biosynthetic process(GO:0006799);vacuolar transport(GO:0007034);microautophagy(GO:0016237);vacuole fusion, non-autophagic(GO:0042144)	fungal-type vacuole membrane(GO:0000329);autophagosome membrane(GO:0000421);cytoplasm(GO:0005737);vacuole(GO:0005773);vacuolar membrane(GO:0005774);endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);cell cortex(GO:0005938);membrane(GO:0016020);cytoplasmic vesicle(GO:0031410);vacuolar transporter chaperone complex(GO:0033254);cell periphery(GO:0071944)
YEAST|SGD=S000001926|UniProtKB=P39692	MET10	Sulfite reductase [NADPH] flavoprotein component;MET10;PTN000453872;orthologs	sulfite reductase (NADPH) activity(GO:0004783);FMN binding(GO:0010181);oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660)	sulfate assimilation(GO:0000103);hydrogen sulfide biosynthetic process(GO:0070814)	cytosol(GO:0005829);sulfite reductase complex (NADPH)(GO:0009337)
YEAST|SGD=S000004887|UniProtKB=Q03530	RCE1	CAAX prenyl protease 2;RCE1;PTN000316063;orthologs	endopeptidase activity(GO:0004175);metalloendopeptidase activity(GO:0004222);peptidase activity(GO:0008233)	proteolysis(GO:0006508);protein processing(GO:0016485);response to pheromone(GO:0019236);peptide mating pheromone maturation involved in positive regulation of conjugation with cellular fusion(GO:0071432);CAAX-box protein processing(GO:0071586);CAAX-box protein maturation(GO:0080120)	endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);membrane(GO:0016020)
YEAST|SGD=S000004608|UniProtKB=Q03674	PLB2	Lysophospholipase 2;PLB2;PTN000076942;orthologs	phospholipase activity(GO:0004620);lysophospholipase activity(GO:0004622);phospholipase A2 activity(GO:0004623);hydrolase activity(GO:0016787)	glycerophospholipid metabolic process(GO:0006650);phospholipid catabolic process(GO:0009395);lipid catabolic process(GO:0016042);glycerophospholipid catabolic process(GO:0046475)	extracellular region(GO:0005576);endoplasmic reticulum(GO:0005783);cytosol(GO:0005829);plasma membrane(GO:0005886);fungal-type cell wall(GO:0009277);membrane(GO:0016020);cell periphery(GO:0071944);side of membrane(GO:0098552)
YEAST|SGD=S000004090|UniProtKB=Q12452	ERG27	3-keto-steroid reductase ERG27;ERG27;PTN000672719;orthologs	3-keto sterol reductase activity(GO:0000253);oxidoreductase activity(GO:0016491)	steroid biosynthetic process(GO:0006694);ergosterol biosynthetic process(GO:0006696)	mitochondrial outer membrane(GO:0005741);endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);lipid droplet(GO:0005811);membrane(GO:0016020)
YEAST|SGD=S000005186|UniProtKB=P53855	ATG2	Autophagy-related protein 2;ATG2;PTN000324091;orthologs	phosphatidylinositol-3-phosphate binding(GO:0032266);protein-membrane adaptor activity(GO:0043495)	autophagosome assembly(GO:0000045);autophagy of mitochondrion(GO:0000422);pexophagy(GO:0000425);lipid transport(GO:0006869);autophagy(GO:0006914);protein transport(GO:0015031);autophagy of peroxisome(GO:0030242);cytoplasm to vacuole targeting by the Cvt pathway(GO:0032258);piecemeal microautophagy of the nucleus(GO:0034727);nucleophagy(GO:0044804);reticulophagy(GO:0061709);glycophagy(GO:0061723);intermembrane lipid transfer(GO:0120009)	phagophore assembly site(GO:0000407);cytoplasm(GO:0005737);endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);cytosol(GO:0005829);membrane(GO:0016020);phagophore assembly site membrane(GO:0034045);phagophore(GO:0061908)
YEAST|SGD=S000004582|UniProtKB=Q03750	TAF8	Transcription initiation factor TFIID subunit 8;TAF8;PTN008201555;orthologs	RNA polymerase II general transcription initiation factor activity(GO:0016251)	transcription by RNA polymerase II(GO:0006366)	nucleus(GO:0005634);transcription factor TFIID complex(GO:0005669)
YEAST|SGD=S000000535|UniProtKB=P00815	HIS4	Histidine biosynthesis trifunctional protein;HIS4;PTN000479103;orthologs	histidinol dehydrogenase activity(GO:0004399);phosphoribosyl-AMP cyclohydrolase activity(GO:0004635);phosphoribosyl-ATP diphosphatase activity(GO:0004636);ATP binding(GO:0005524);zinc ion binding(GO:0008270);oxidoreductase activity(GO:0016491);hydrolase activity(GO:0016787);metal ion binding(GO:0046872);NAD binding(GO:0051287)	L-histidine biosynthetic process(GO:0000105)	cytoplasm(GO:0005737)
YEAST|SGD=S000000351|UniProtKB=P38279	RTC2	Probable vacuolar amino acid transporter YPQ3;RTC2;PTN000416037;orthologs	basic amino acid transmembrane transporter activity(GO:0015174)	amino acid transport(GO:0006865);basic amino acid transmembrane export from vacuole(GO:0034488)	fungal-type vacuole membrane(GO:0000329);mitochondrion(GO:0005739);vacuole(GO:0005773);vacuolar membrane(GO:0005774);membrane(GO:0016020);mitochondrial membrane(GO:0031966)
YEAST|SGD=S000004100|UniProtKB=Q12127	CCW12	Covalently-linked cell wall protein 12;CCW12;;orthologs	structural constituent of cell wall(GO:0005199)	conjugation with cellular fusion(GO:0000747);agglutination involved in conjugation with cellular fusion(GO:0000752);fungal-type cell wall organization(GO:0031505);cell wall organization(GO:0071555)	fungal-type vacuole(GO:0000324);extracellular region(GO:0005576);cellular bud tip(GO:0005934);fungal-type cell wall(GO:0009277);membrane(GO:0016020);mating projection tip(GO:0043332);cell periphery(GO:0071944);side of membrane(GO:0098552)
YEAST|SGD=S000005350|UniProtKB=P53753	DSE4	Glucan endo-1,3-beta-D-glucosidase 1;DSE4;PTN000780988;orthologs	glucosidase activity(GO:0015926);hydrolase activity, acting on glycosyl bonds(GO:0016798);glucan endo-1,3-beta-D-glucosidase activity(GO:0042973);glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group(GO:0052861);glucan endo-1,4-beta-glucanase activity, C-3 substituted reducing group(GO:0052862)	polysaccharide catabolic process(GO:0000272);septum digestion after cytokinesis(GO:0000920);cell wall organization(GO:0071555)	extracellular region(GO:0005576);cellular bud scar(GO:0005621);cellular bud neck(GO:0005935);fungal-type cell wall(GO:0009277);cell surface(GO:0009986);cell septum(GO:0030428)
YEAST|SGD=S000004784|UniProtKB=P18899	DDR48	Stress protein DDR48;DDR48;;orthologs	GTPase activity(GO:0003924);ATP hydrolysis activity(GO:0016887)	DNA repair(GO:0006281)	cytoplasm(GO:0005737);cytosol(GO:0005829)
YEAST|SGD=S000003112|UniProtKB=P53118	ROG1	Putative lipase ROG1;ROG1;PTN000280741;orthologs	hydrolase activity(GO:0016787);acylglycerol lipase activity(GO:0047372)	lipid catabolic process(GO:0016042);cellular lipid metabolic process(GO:0044255)	nucleus(GO:0005634);cytoplasm(GO:0005737)
YEAST|SGD=S000000052|UniProtKB=P39717	GPB2	Guanine nucleotide-binding protein subunit beta 2;GPB2;PTN004621185;orthologs	cAMP-dependent protein kinase inhibitor activity(GO:0004862);GTPase activating protein binding(GO:0032794)	invasive growth in response to glucose limitation(GO:0001403);pseudohyphal growth(GO:0007124);signal transduction(GO:0007165);glucose mediated signaling pathway(GO:0010255);ascospore formation(GO:0030437);negative regulation of Ras protein signal transduction(GO:0046580)	cytoplasm(GO:0005737);mitochondrion(GO:0005739);plasma membrane(GO:0005886)
YEAST|SGD=S000002442|UniProtKB=P14843	ARO3	Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited;ARO3;PTN000476976;orthologs	3-deoxy-7-phosphoheptulonate synthase activity(GO:0003849);transferase activity(GO:0016740)	amino acid biosynthetic process(GO:0008652);aromatic amino acid family biosynthetic process(GO:0009073);chorismate biosynthetic process(GO:0009423)	nucleus(GO:0005634);cytoplasm(GO:0005737);mitochondrion(GO:0005739)
YEAST|SGD=S000000687|UniProtKB=P25341	KIN82	Serine_threonine-protein kinase KIN82;KIN82;PTN000682272;orthologs	protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	response to pheromone triggering conjugation with cellular fusion(GO:0000749);protein phosphorylation(GO:0006468);lipid transport(GO:0006869);phospholipid translocation(GO:0045332)	cellular_component(GO:0005575);nucleus(GO:0005634);cytoplasm(GO:0005737);plasma membrane(GO:0005886)
YEAST|SGD=S000000684|UniProtKB=P15891	ABP1	Actin-binding protein;ABP1;PTN000089329;orthologs	actin binding(GO:0003779);actin filament binding(GO:0051015)	actin cortical patch assembly(GO:0000147);regulation of actin filament polymerization(GO:0030833);protein localization to actin cortical patch(GO:0044379);barbed-end actin filament capping(GO:0051016);positive regulation of Arp2/3 complex-mediated actin nucleation(GO:2000601)	cytoplasm(GO:0005737);cytoskeleton(GO:0005856);actin filament(GO:0005884);cell cortex(GO:0005938);site of polarized growth(GO:0030427);actin cortical patch(GO:0030479);cortical actin cytoskeleton(GO:0030864);mating projection tip(GO:0043332);cell periphery(GO:0071944)
YEAST|SGD=S000004364|UniProtKB=P40319	YLR372W	Elongation of fatty acids protein 3;ELO3;PTN000125731;orthologs	fatty acid elongase activity(GO:0009922);transferase activity(GO:0016740)	fatty acid biosynthetic process(GO:0006633);post-Golgi vesicle-mediated transport(GO:0006892);lipid biosynthetic process(GO:0008610);fatty acid elongation, saturated fatty acid(GO:0019367);sphingolipid biosynthetic process(GO:0030148);fatty acid elongation(GO:0030497);late endosome to vacuole transport via multivesicular body sorting pathway(GO:0032511);fatty acid elongation, monounsaturated fatty acid(GO:0034625);fatty acid elongation, polyunsaturated fatty acid(GO:0034626);very long-chain fatty acid biosynthetic process(GO:0042761);cellular lipid metabolic process(GO:0044255)	endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);membrane(GO:0016020)
YEAST|SGD=S000004652|UniProtKB=Q04660	ERB1	Ribosome biogenesis protein ERB1;ERB1;PTN000426814;orthologs	molecular_function(GO:0003674);ribonucleoprotein complex binding(GO:0043021)	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000463);maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000466);rRNA processing(GO:0006364);ribosome biogenesis(GO:0042254);ribosomal large subunit biogenesis(GO:0042273)	nucleus(GO:0005634);nucleoplasm(GO:0005654);nucleolus(GO:0005730);preribosome, large subunit precursor(GO:0030687);PeBoW complex(GO:0070545)
YEAST|SGD=S000001304|UniProtKB=P40530	PKP1	[Pyruvate dehydrogenase (acetyl-transferring)] kinase 1, mitochondrial;PKP1;PTN000236696;orthologs	protein kinase activity(GO:0004672);pyruvate dehydrogenase (acetyl-transferring) kinase activity(GO:0004740);ATP binding(GO:0005524);kinase activity(GO:0016301)	protein phosphorylation(GO:0006468);regulation of glucose metabolic process(GO:0010906);protein-containing complex assembly(GO:0065003);regulation of mitophagy(GO:1901524)	mitochondrion(GO:0005739);mitochondrial matrix(GO:0005759)
YEAST|SGD=S000003174|UniProtKB=P22137	CHC1	Clathrin heavy chain;CHC1;PTN000033533;orthologs	structural molecule activity(GO:0005198);clathrin light chain binding(GO:0032051)	intracellular protein transport(GO:0006886);Golgi to endosome transport(GO:0006895);endocytosis(GO:0006897);receptor-mediated endocytosis(GO:0006898);vesicle-mediated transport(GO:0016192);cortical actin cytoskeleton organization(GO:0030866)	cytosol(GO:0005829);clathrin-coated pit(GO:0005905);clathrin vesicle coat(GO:0030125);clathrin coat of trans-Golgi network vesicle(GO:0030130);clathrin coat of coated pit(GO:0030132);actin cortical patch(GO:0030479);cytoplasmic vesicle membrane(GO:0030659);cytoplasmic vesicle(GO:0031410);clathrin complex(GO:0071439);bounding membrane of organelle(GO:0098588)
YEAST|SGD=S000006101|UniProtKB=Q08921	TCO89	Target of rapamycin complex 1 subunit TCO89;TCO89;PTN002736093;orthologs	molecular_function(GO:0003674)	regulation of cell growth(GO:0001558);glycerol metabolic process(GO:0006071);response to salt stress(GO:0009651);fungal-type cell wall organization(GO:0031505);TOR signaling(GO:0031929)	fungal-type vacuole membrane(GO:0000329);vacuole(GO:0005773);vacuolar membrane(GO:0005774);plasma membrane(GO:0005886);TORC1 complex(GO:0031931)
YEAST|SGD=S000005299|UniProtKB=Q00955	ACC1	Acetyl-CoA carboxylase;ACC1;PTN000429699;orthologs	acetyl-CoA carboxylase activity(GO:0003989);biotin carboxylase activity(GO:0004075);ATP binding(GO:0005524);ligase activity(GO:0016874);metal ion binding(GO:0046872)	protein import into nucleus(GO:0006606);fatty acid biosynthetic process(GO:0006633);long-chain fatty acid biosynthetic process(GO:0042759);small molecule metabolic process(GO:0044281);malonyl-CoA biosynthetic process(GO:2001295)	cytoplasm(GO:0005737);mitochondrion(GO:0005739);endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);cytosol(GO:0005829);membrane(GO:0016020)
YEAST|SGD=S000000154|UniProtKB=P34223	SHP1	UBX domain-containing protein 1;SHP1;PTN002360263;orthologs	protein phosphatase regulator activity(GO:0019888);K48-linked polyubiquitin modification-dependent protein binding(GO:0036435);ubiquitin binding(GO:0043130)	autophagosome assembly(GO:0000045);glycogen metabolic process(GO:0005977);Golgi organization(GO:0007030);ascospore formation(GO:0030437);sister chromatid biorientation(GO:0031134);nuclear membrane reassembly(GO:0031468);piecemeal microautophagy of the nucleus(GO:0034727);ERAD pathway(GO:0036503);proteasome-mediated ubiquitin-dependent protein catabolic process(GO:0043161);membrane fusion(GO:0061025)	nucleus(GO:0005634);cytoplasm(GO:0005737);cytosol(GO:0005829)
YEAST|SGD=S000000808|UniProtKB=P40010	NUG1	Nuclear GTP-binding protein NUG1;NUG1;PTN000120026;orthologs	RNA binding(GO:0003723);mRNA binding(GO:0003729);GTPase activity(GO:0003924);GTP binding(GO:0005525)	ribosomal large subunit export from nucleus(GO:0000055);maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000463);protein transport(GO:0015031);ribosome biogenesis(GO:0042254)	nucleus(GO:0005634);nucleolus(GO:0005730);preribosome, large subunit precursor(GO:0030687)
YEAST|SGD=S000004825|UniProtKB=Q03653	EFR3	Protein EFR3;EFR3;PTN000278273;orthologs	molecular_function(GO:0003674)	protein localization to plasma membrane(GO:0072659)	mitochondrion(GO:0005739);plasma membrane(GO:0005886);cell periphery(GO:0071944)
YEAST|SGD=S000004361|UniProtKB=Q05931	SSQ1	Iron-sulfur cluster biogenesis chaperone, mitochondrial;SSQ1;PTN000452606;orthologs	ATP binding(GO:0005524);hydrolase activity(GO:0016787);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);unfolded protein binding(GO:0051082);ATP-dependent protein folding chaperone(GO:0140662)	intracellular iron ion homeostasis(GO:0006879);iron-sulfur cluster assembly(GO:0016226);protein refolding(GO:0042026);chaperone cofactor-dependent protein refolding(GO:0051085);protein maturation by iron-sulfur cluster transfer(GO:0097428);protein maturation by [2Fe-2S] cluster transfer(GO:0106034)	cytoplasm(GO:0005737);mitochondrion(GO:0005739);mitochondrial matrix(GO:0005759)
YEAST|SGD=S000004714|UniProtKB=P07342	ILV2	Acetolactate synthase catalytic subunit, mitochondrial;ILV2;PTN000438764;orthologs	magnesium ion binding(GO:0000287);acetolactate synthase activity(GO:0003984);transferase activity(GO:0016740);thiamine pyrophosphate binding(GO:0030976);metal ion binding(GO:0046872);flavin adenine dinucleotide binding(GO:0050660)	amino acid biosynthetic process(GO:0008652);branched-chain amino acid biosynthetic process(GO:0009082);isoleucine biosynthetic process(GO:0009097);valine biosynthetic process(GO:0009099)	mitochondrion(GO:0005739);acetolactate synthase complex(GO:0005948)
YEAST|SGD=S000002865|UniProtKB=Q03280	TOM1	E3 ubiquitin-protein ligase TOM1;TOM1;PTN000135206;orthologs	ubiquitin-protein transferase activity(GO:0004842);transferase activity(GO:0016740);ubiquitin protein ligase activity(GO:0061630)	protein polyubiquitination(GO:0000209);mitotic cell cycle(GO:0000278);endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000447);cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000448);endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000472);endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000480);rRNA processing(GO:0006364);ubiquitin-dependent protein catabolic process(GO:0006511);nucleocytoplasmic transport(GO:0006913);nucleus organization(GO:0006997);regulation of cell size(GO:0008361);protein ubiquitination(GO:0016567);mRNA transport(GO:0051028)	nucleus(GO:0005634);nucleolus(GO:0005730);cytoplasm(GO:0005737)
YEAST|SGD=S000006100|UniProtKB=P32945	PPQ1	Serine_threonine-protein phosphatase PPQ;PPQ1;PTN000186040;orthologs	phosphoprotein phosphatase activity(GO:0004721);protein serine/threonine phosphatase activity(GO:0004722);myosin phosphatase activity(GO:0017018);metal ion binding(GO:0046872)	chromosome segregation(GO:0007059);regulation of mitotic cell cycle(GO:0007346);negative regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion(GO:0090029)	nucleus(GO:0005634);cytoplasm(GO:0005737)
YEAST|SGD=S000002529|UniProtKB=P13185	KIN1	Serine_threonine protein kinase KIN1;KIN1;PTN000679500;orthologs	protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	protein phosphorylation(GO:0006468);exocytosis(GO:0006887);positive regulation of exocytosis(GO:0045921);positive regulation of IRE1-mediated unfolded protein response(GO:1903896)	cytoplasm(GO:0005737);plasma membrane(GO:0005886);cytoplasmic side of plasma membrane(GO:0009898)
YEAST|SGD=S000000409|UniProtKB=P38130	KTR3	Probable mannosyltransferase KTR3;KTR3;PTN000779430;orthologs	alpha-1,2-mannosyltransferase activity(GO:0000026);mannosyltransferase activity(GO:0000030);glycosyltransferase activity(GO:0016757)	cell wall mannoprotein biosynthetic process(GO:0000032);protein glycosylation(GO:0006486);protein N-linked glycosylation(GO:0006487);N-glycan processing(GO:0006491);protein O-linked glycosylation(GO:0006493);mannosylation(GO:0097502)	fungal-type vacuole(GO:0000324);fungal-type vacuole membrane(GO:0000329);nucleus(GO:0005634);cytoplasm(GO:0005737);Golgi apparatus(GO:0005794);membrane(GO:0016020)
YEAST|SGD=S000004842|UniProtKB=Q05022	RRP5	rRNA biogenesis protein RRP5;RRP5;PTN000588397;orthologs	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729);poly(U) RNA binding(GO:0008266);snoRNA binding(GO:0030515);U3 snoRNA binding(GO:0034511);box C/D sno(s)RNA binding(GO:0034512);box H/ACA snoRNA binding(GO:0034513);rRNA primary transcript binding(GO:0042134)	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000447);endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000464);endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000472);endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000480);rRNA processing(GO:0006364);RNA processing(GO:0006396);maturation of SSU-rRNA(GO:0030490);90S preribosome assembly(GO:0034463);ribosome biogenesis(GO:0042254)	nucleus(GO:0005634);nucleoplasm(GO:0005654);nucleolus(GO:0005730);90S preribosome(GO:0030686);small-subunit processome(GO:0032040);ribonucleoprotein complex(GO:1990904)
YEAST|SGD=S000000290|UniProtKB=P38250	IST2	Increased sodium tolerance protein 2;IST2;PTN000267379;orthologs	chloride channel activity(GO:0005254);lipid binding(GO:0008289)	regulation of phosphatidylinositol dephosphorylation(GO:0060304);protein localization to plasma membrane(GO:0072659);endoplasmic reticulum membrane organization(GO:0090158);chloride transmembrane transport(GO:1902476)	plasma membrane(GO:0005886);cortical endoplasmic reticulum(GO:0032541);cellular bud membrane(GO:0033101);cell periphery(GO:0071944)
YEAST|SGD=S000004651|UniProtKB=Q04659	CSM3	Chromosome segregation in meiosis protein 3;CSM3;PTN000325291;orthologs	molecular_function(GO:0003674);DNA binding(GO:0003677)	DNA replication checkpoint signaling(GO:0000076);DNA repair(GO:0006281);DNA damage response(GO:0006974);mitotic sister chromatid cohesion(GO:0007064);negative regulation of DNA replication(GO:0008156);replication fork processing(GO:0031297);establishment of mitotic sister chromatid cohesion(GO:0034087);replication fork arrest(GO:0043111);maintenance of DNA repeat elements(GO:0043570);meiotic chromosome segregation(GO:0045132);meiotic cell cycle(GO:0051321)	nucleus(GO:0005634);cytoplasm(GO:0005737);replication fork protection complex(GO:0031298)
YEAST|SGD=S000005193|UniProtKB=P53583	MPA43	Protein MPA43;MPA43;PTN000023373;orthologs	molecular_function(GO:0003674);kinase activity(GO:0016301);D-ribulokinase activity(GO:0019150)	carbohydrate metabolic process(GO:0005975);biological_process(GO:0008150);pentose metabolic process(GO:0019321);carbohydrate phosphorylation(GO:0046835)	cytoplasm(GO:0005737);mitochondrion(GO:0005739)
YEAST|SGD=S000005607|UniProtKB=Q12043	TGL5	Triacylglycerol lipase 5;TGL5;PTN000196162;orthologs	triglyceride lipase activity(GO:0004806);hydrolase activity(GO:0016787);lysophosphatidic acid acyltransferase activity(GO:0042171)	lipid metabolic process(GO:0006629);triglyceride metabolic process(GO:0006641);triglyceride mobilization(GO:0006642);lipid catabolic process(GO:0016042);sporulation resulting in formation of a cellular spore(GO:0030435)	lipid droplet(GO:0005811)
YEAST|SGD=S000004780|UniProtKB=P47771	ALD5	Aldehyde dehydrogenase [NAD(P)+] 1;ALD2;PTN000192913;orthologs	aldehyde dehydrogenase (NAD+) activity(GO:0004029);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor(GO:0016620);glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity(GO:0043878)	polyamine catabolic process(GO:0006598);pantothenate biosynthetic process(GO:0015940);beta-alanine biosynthetic process(GO:0019483)	cytoplasm(GO:0005737)
YEAST|SGD=S000006369|UniProtKB=P06780	RHO1	GTP-binding protein RHO1;RHO1;PTN000632886;orthologs	GTPase activity(GO:0003924);GTP binding(GO:0005525);enzyme activator activity(GO:0008047);hydrolase activity(GO:0016787);protein kinase binding(GO:0019901);G-protein beta-subunit binding(GO:0031681)	actin filament organization(GO:0007015);budding cell bud growth(GO:0007117);signal transduction(GO:0007165);small GTPase-mediated signal transduction(GO:0007264);regulation of cell size(GO:0008361);actin cytoskeleton organization(GO:0030036);cellular bud neck septin ring organization(GO:0032186);regulation of protein localization(GO:0032880);regulation of vacuole fusion, non-autophagic(GO:0032889);regulation of actin cytoskeleton organization(GO:0032956);positive regulation of endocytosis(GO:0045807);regulation of exocyst localization(GO:0060178);regulation of fungal-type cell wall organization(GO:0060237);positive regulation of protein kinase C signaling(GO:0090037);regulation of cell wall (1->3)-beta-D-glucan biosynthetic process(GO:0090334);regulation of secondary cell septum biogenesis(GO:1903395);positive regulation of mitotic actomyosin contractile ring assembly(GO:1903501)	incipient cellular bud site(GO:0000131);1,3-beta-D-glucan synthase complex(GO:0000148);fungal-type vacuole membrane(GO:0000329);mitochondrion(GO:0005739);mitochondrial outer membrane(GO:0005741);endosome(GO:0005768);peroxisome(GO:0005777);peroxisomal membrane(GO:0005778);endoplasmic reticulum(GO:0005783);Golgi apparatus(GO:0005794);cytosol(GO:0005829);plasma membrane(GO:0005886);cellular bud(GO:0005933);cellular bud tip(GO:0005934);cellular bud neck(GO:0005935);endosome membrane(GO:0010008);mating projection tip(GO:0043332);cell periphery(GO:0071944)
YEAST|SGD=S000003704|UniProtKB=P46995	SET2	Histone-lysine N-methyltransferase, H3 lysine-36 specific;SET2;PTN002556494;orthologs	RNA binding(GO:0003723);methyltransferase activity(GO:0008168);zinc ion binding(GO:0008270);histone H3K36 methyltransferase activity(GO:0046975);histone H3K36 trimethyltransferase activity(GO:0140955)	transcription-coupled nucleotide-excision repair(GO:0006283);chromatin remodeling(GO:0006338);DNA-templated transcription termination(GO:0006353);DNA-templated transcription elongation(GO:0006354);regulation of DNA-templated transcription(GO:0006355);sno(s)RNA transcription(GO:0009302);regulation of DNA-templated DNA replication initiation(GO:0030174);ascospore formation(GO:0030437);methylation(GO:0032259);negative regulation of reciprocal meiotic recombination(GO:0045128);negative regulation of antisense RNA transcription(GO:0060195)	chromatin(GO:0000785);nucleus(GO:0005634);chromosome(GO:0005694);cytosol(GO:0005829)
YEAST|SGD=S000001927|UniProtKB=P38989	SMC2	Structural maintenance of chromosomes protein 2;SMC2;PTN000434737;orthologs	DNA secondary structure binding(GO:0000217);minor groove of adenine-thymine-rich DNA binding(GO:0003680);chromatin binding(GO:0003682);double-stranded DNA binding(GO:0003690);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887)	mitotic sister chromatid segregation(GO:0000070);chromosome segregation(GO:0007059);mitotic chromosome condensation(GO:0007076);chromosome condensation(GO:0030261);chromosome organization(GO:0051276);cell division(GO:0051301);tRNA gene clustering(GO:0070058);rDNA chromatin condensation(GO:0070550);negative regulation of meiotic DNA double-strand break formation(GO:1903342)	chromatin(GO:0000785);condensed chromosome(GO:0000793);condensin complex(GO:0000796);nucleus(GO:0005634);chromosome(GO:0005694);cytoplasm(GO:0005737);mitochondrion(GO:0005739)
YEAST|SGD=S000006315|UniProtKB=P32328	DBF20	Serine_threonine-protein kinase DBF20;DBF20;PTN000683463;orthologs	protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);protein serine kinase activity(GO:0106310)	mitotic cytokinesis(GO:0000281);division septum assembly(GO:0000917);exit from mitosis(GO:0010458);peptidyl-serine phosphorylation(GO:0018105);intracellular signal transduction(GO:0035556);regulation of mRNA catabolic process(GO:0061013)	cytoplasm(GO:0005737);microtubule organizing center(GO:0005815);spindle pole body(GO:0005816);cellular bud neck(GO:0005935)
